asset_id,name,category,subcategory,source_zip,source_filename,source_path_inside_zip,target_r2_key,target_public_url,needs_conversion,conversion_reason,notes
meghna_female_outerwear_black_blazer,Black Blazer,outerwear,blazer,womens assets.zip,Black Blazer.jfif,womens assets/outer wear/Black Blazer.jfif,female-assets/outerwear/black_blazer.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/black_blazer.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_outerwear_black_leather_biker_jacket,Black Leather Biker Jacket,outerwear,jacket,womens assets.zip,black leather biker jacket.jpg,womens assets/outer wear/black leather biker jacket.jpg,female-assets/outerwear/black_leather_biker_jacket.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/black_leather_biker_jacket.jpg,false,,
meghna_female_outerwear_black_leat_2,Black Leather Jacket,outerwear,jacket,womens assets.zip,black leather jacket.jpg,womens assets/outer wear/black leather jacket.jpg,female-assets/outerwear/black_leather_jacket.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/black_leather_jacket.jpg,false,,
meghna_female_outerwear_black_trench_coat,Black Trench Coat,outerwear,coat,womens assets.zip,black trench coat.jpg,womens assets/outer wear/black trench coat.jpg,female-assets/outerwear/black_trench_coat.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/black_trench_coat.jpg,false,,
meghna_female_outerwear_brown_suede_biker_jacket,Brown Suede Biker Jacket,outerwear,jacket,womens assets.zip,brown suede biker jacket.jpg,womens assets/outer wear/brown suede biker jacket.jpg,female-assets/outerwear/brown_suede_biker_jacket.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/brown_suede_biker_jacket.jpg,false,,
meghna_female_outerwear_cream_blazer,Cream Blazer,outerwear,blazer,womens assets.zip,Cream Blazer.jfif,womens assets/outer wear/Cream Blazer.jfif,female-assets/outerwear/cream_blazer.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/cream_blazer.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_outerwear_dark_blue_denim_jacket,Dark Blue Denim Jacket,outerwear,jacket,womens assets.zip,dark blue denim jacket.jpg,womens assets/outer wear/dark blue denim jacket.jpg,female-assets/outerwear/dark_blue_denim_jacket.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/dark_blue_denim_jacket.jpg,false,,
meghna_female_outerwear_fur_coat_brown,Fur Coat Brown,outerwear,coat,womens assets.zip,fur coat brown.jpg,womens assets/outer wear/fur coat brown.jpg,female-assets/outerwear/fur_coat_brown.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/fur_coat_brown.jpg,false,,
meghna_female_outerwear_grey_wool_blazer,Grey Wool Blazer,outerwear,blazer,womens assets.zip,Grey Wool Blazer.jfif,womens assets/outer wear/Grey Wool Blazer.jfif,female-assets/outerwear/grey_wool_blazer.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/grey_wool_blazer.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_outerwear_light_blue_denim_jacket,Light Blue Denim Jacket,outerwear,jacket,womens assets.zip,light blue denim jacket.jpg,womens assets/outer wear/light blue denim jacket.jpg,female-assets/outerwear/light_blue_denim_jacket.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/light_blue_denim_jacket.jpg,false,,
meghna_female_outerwear_medium_blue_denim_jacket,Medium Blue Denim Jacket,outerwear,jacket,womens assets.zip,medium blue denim jacket.jpg,womens assets/outer wear/medium blue denim jacket.jpg,female-assets/outerwear/medium_blue_denim_jacket.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/medium_blue_denim_jacket.jpg,false,,
meghna_female_outerwear_polka_dot_puffer_jacket,Polka Dot Puffer Jacket,outerwear,jacket,womens assets.zip,polka dot puffer jacket.jpg,womens assets/outer wear/polka dot puffer jacket.jpg,female-assets/outerwear/polka_dot_puffer_jacket.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/polka_dot_puffer_jacket.jpg,false,,
meghna_female_outerwear_tan_suede_jacket,Tan Suede Jacket,outerwear,jacket,womens assets.zip,tan suede jacket.jpg,womens assets/outer wear/tan suede jacket.jpg,female-assets/outerwear/tan_suede_jacket.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/tan_suede_jacket.jpg,false,,
meghna_female_outerwear_white_and_black_polka_dot_jacket,White And Black Polka Dot Jacket,outerwear,jacket,womens assets.zip,white and black polka dot jacket.jpg,womens assets/outer wear/white and black polka dot jacket.jpg,female-assets/outerwear/white_and_black_polka_dot_jacket.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/outerwear/white_and_black_polka_dot_jacket.jpg,false,,
meghna_female_ethnic_blue_and_white_shaded_saree,Blue And White Shaded Saree,ethnic,saree,womens assets.zip,blue and white shaded saree.jpg,womens assets/saree/blue and white shaded saree.jpg,female-assets/ethnic/blue_and_white_shaded_saree.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/blue_and_white_shaded_saree.jpg,false,,
meghna_female_ethnic_bluelehengawithgoldembroidaryblousesleeveless,Bluelehengawithgoldembroidaryblousesleeveless,ethnic,lehenga,womens assets.zip,bluelehengawithgoldembroidaryblousesleeveless.jpg,womens assets/saree/bluelehengawithgoldembroidaryblousesleeveless.jpg,female-assets/ethnic/bluelehengawithgoldembroidaryblousesleeveless.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/bluelehengawithgoldembroidaryblousesleeveless.jpg,false,,
meghna_female_ethnic_dark_green_saee,Dark Green Saee,ethnic,,womens assets.zip,dark green saee.jpg,womens assets/saree/dark green saee.jpg,female-assets/ethnic/dark_green_saee.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/dark_green_saee.jpg,false,,
meghna_female_ethnic_gold_embroidered_cocktail_saree,Gold Embroidered Cocktail Saree,ethnic,saree,womens assets.zip,gold embroidered cocktail saree.jpg,womens assets/saree/gold embroidered cocktail saree.jpg,female-assets/ethnic/gold_embroidered_cocktail_saree.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/gold_embroidered_cocktail_saree.jpg,false,,
meghna_female_ethnic_laender_pastel_saree,Laender Pastel Saree,ethnic,saree,womens assets.zip,laender pastel saree.png,womens assets/saree/laender pastel saree.png,female-assets/ethnic/laender_pastel_saree.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/laender_pastel_saree.jpg,true,.png source -> .jpg target (R2 key is .jpg),
meghna_female_ethnic_lavender_saree,Lavender Saree,ethnic,saree,womens assets.zip,lavender saree.jpg,womens assets/saree/lavender saree.jpg,female-assets/ethnic/lavender_saree.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/lavender_saree.jpg,false,,
meghna_female_ethnic_light_blue_tissue_saee,Light Blue Tissue Saee,ethnic,,womens assets.zip,light blue tissue saee.jpg,womens assets/saree/light blue tissue saee.jpg,female-assets/ethnic/light_blue_tissue_saee.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/light_blue_tissue_saee.jpg,false,,
meghna_female_ethnic_light_green_saree,Light Green Saree,ethnic,saree,womens assets.zip,light green saree.jpg,womens assets/saree/light green saree.jpg,female-assets/ethnic/light_green_saree.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/light_green_saree.jpg,false,,
meghna_female_ethnic_maroon_velvet_saree,Maroon Velvet Saree,ethnic,saree,womens assets.zip,maroon velvet saree.jpg,womens assets/saree/maroon velvet saree.jpg,female-assets/ethnic/maroon_velvet_saree.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/maroon_velvet_saree.jpg,false,,
meghna_female_ethnic_offshoulderblousebluesaree,Offshoulderblousebluesaree,ethnic,saree,womens assets.zip,offshoulderblousebluesaree.jpg,womens assets/saree/offshoulderblousebluesaree.jpg,female-assets/ethnic/offshoulderblousebluesaree.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/offshoulderblousebluesaree.jpg,false,,
meghna_female_ethnic_orange_saree,Orange Saree,ethnic,saree,womens assets.zip,orange saree.jpg,womens assets/saree/orange saree.jpg,female-assets/ethnic/orange_saree.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/orange_saree.jpg,false,,
meghna_female_ethnic_pastel_pink_saee,Pastel Pink Saee,ethnic,,womens assets.zip,pastel pink saee.png,womens assets/saree/pastel pink saee.png,female-assets/ethnic/pastel_pink_saee.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/pastel_pink_saee.jpg,true,.png source -> .jpg target (R2 key is .jpg),
meghna_female_ethnic_peacock_blue_cocktail_saree,Peacock Blue Cocktail Saree,ethnic,saree,womens assets.zip,peacock blue cocktail saree.jpg,womens assets/saree/peacock blue cocktail saree.jpg,female-assets/ethnic/peacock_blue_cocktail_saree.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/peacock_blue_cocktail_saree.jpg,false,,
meghna_female_ethnic_greenshararaworkset,Greenshararaworkset,ethnic,sharara,womens assets.zip,greenshararaworkset.jpg,womens assets/sharara/greenshararaworkset.jpg,female-assets/ethnic/greenshararaworkset.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/greenshararaworkset.jpg,false,,
meghna_female_ethnic_light_blue_sharara,Light Blue Sharara,ethnic,sharara,womens assets.zip,light blue sharara.jpg,womens assets/sharara/light blue sharara.jpg,female-assets/ethnic/light_blue_sharara.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/light_blue_sharara.jpg,false,,
meghna_female_ethnic_lime_green_sharara,Lime Green Sharara,ethnic,sharara,womens assets.zip,lime green sharara.jpg,womens assets/sharara/lime green sharara.jpg,female-assets/ethnic/lime_green_sharara.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/lime_green_sharara.jpg,false,,
meghna_female_ethnic_red_sharara_set,Red Sharara Set,ethnic,sharara,womens assets.zip,red sharara set.jpg,womens assets/sharara/red sharara set.jpg,female-assets/ethnic/red_sharara_set.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/red_sharara_set.jpg,false,,
meghna_female_ethnic_red_sharara,Red Sharara,ethnic,sharara,womens assets.zip,red sharara.jpg,womens assets/sharara/red sharara.jpg,female-assets/ethnic/red_sharara.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/ethnic/red_sharara.jpg,false,,
meghna_female_bottom_pantyliner,Pantyliner,bottom,pant,womens assets.zip,pantyliner.jpg,womens assets/skincare/pantyliner.jpg,female-assets/bottom/pantyliner.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/bottom/pantyliner.jpg,false,,
meghna_female_accessory_puffyhairband,Puffyhairband,accessory,hairband,womens assets.zip,puffyhairband.jpg,womens assets/skincare/puffyhairband.jpg,female-assets/accessory/puffyhairband.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/puffyhairband.jpg,false,,
meghna_female_accessory_walletdinor,Walletdinor,accessory,wallet,womens assets.zip,walletdinor.jpg,womens assets/skincare/walletdinor.jpg,female-assets/accessory/walletdinor.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/walletdinor.jpg,false,,
meghna_female_accessory_brown_cat_eye_sunglasses,Brown Cat Eye Sunglasses,accessory,sunglass,womens assets.zip,brown cat eye sunglasses.jpg,womens assets/sunglasses/brown cat eye sunglasses.jpg,female-assets/accessory/brown_cat_eye_sunglasses.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/brown_cat_eye_sunglasses.jpg,false,,
meghna_female_accessory_brown_sunglasses,Brown Sunglasses,accessory,sunglass,womens assets.zip,brown sunglasses.jpg,womens assets/sunglasses/brown sunglasses.jpg,female-assets/accessory/brown_sunglasses.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/brown_sunglasses.jpg,false,,
meghna_female_top_black_and_blue_bralette_top,Black And Blue Bralette Top,top,,womens assets.zip,black and blue bralette top.jpg,womens assets/tops/black and blue bralette top.jpg,female-assets/top/black_and_blue_bralette_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/black_and_blue_bralette_top.jpg,false,,
meghna_female_top_black_and_white_stripe_tshirt,Black And White Stripe Tshirt,top,shirt,womens assets.zip,black and white stripe tshirt.jpg,womens assets/tops/black and white stripe tshirt.jpg,female-assets/top/black_and_white_stripe_tshirt.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/black_and_white_stripe_tshirt.jpg,false,,
meghna_female_top_black_bandau_top,Black Bandau Top,top,,womens assets.zip,black bandau top.jpg,womens assets/tops/black bandau top.jpg,female-assets/top/black_bandau_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/black_bandau_top.jpg,false,,
meghna_female_accessory_black_fringe_leather_top,Black Fringe Leather Top,accessory,,womens assets.zip,black fringe leather top.jpg,womens assets/tops/black fringe leather top.jpg,female-assets/accessory/black_fringe_leather_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/black_fringe_leather_top.jpg,false,,
meghna_female_top_black_sequin_top,Black Sequin Top,top,,womens assets.zip,black sequin top.jpg,womens assets/tops/black sequin top.jpg,female-assets/top/black_sequin_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/black_sequin_top.jpg,false,,
meghna_female_top_blacktop,Blacktop,top,,womens assets.zip,blacktop.jpg,womens assets/tops/blacktop.jpg,female-assets/top/blacktop.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/blacktop.jpg,false,,
meghna_female_top_brown_sports_vest_top,Brown Sports Vest Top,top,,womens assets.zip,brown sports vest top.jpg,womens assets/tops/brown sports vest top.jpg,female-assets/top/brown_sports_vest_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/brown_sports_vest_top.jpg,false,,
meghna_female_top_browntop,Browntop,top,,womens assets.zip,browntop.jpg,womens assets/tops/browntop.jpg,female-assets/top/browntop.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/browntop.jpg,false,,
meghna_female_top_burnt_red_sports_vest_top,Burnt Red Sports Vest Top,top,,womens assets.zip,burnt red sports vest top.jpg,womens assets/tops/burnt red sports vest top.jpg,female-assets/top/burnt_red_sports_vest_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/burnt_red_sports_vest_top.jpg,false,,
meghna_female_top_cream_top,Cream Top,top,,womens assets.zip,cream top.jpg,womens assets/tops/cream top.jpg,female-assets/top/cream_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/cream_top.jpg,false,,
meghna_female_top_creamcrewneck,Creamcrewneck,top,,womens assets.zip,creamcrewneck.jfif,womens assets/tops/creamcrewneck.jfif,female-assets/top/creamcrewneck.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/creamcrewneck.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_top_creamknittop,Creamknittop,top,knit,womens assets.zip,creamknittop.jfif,womens assets/tops/creamknittop.jfif,female-assets/top/creamknittop.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/creamknittop.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_top_creamtank,Creamtank,top,tank,womens assets.zip,creamtank.jfif,womens assets/tops/creamtank.jfif,female-assets/top/creamtank.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/creamtank.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_top_dark_blue_tshirt,Dark Blue Tshirt,top,shirt,womens assets.zip,dark blue tshirt.jpg,womens assets/tops/dark blue tshirt.jpg,female-assets/top/dark_blue_tshirt.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/dark_blue_tshirt.jpg,false,,
meghna_female_top_electric_blue_tshirt,Electric Blue Tshirt,top,shirt,womens assets.zip,electric blue tshirt.jpg,womens assets/tops/electric blue tshirt.jpg,female-assets/top/electric_blue_tshirt.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/electric_blue_tshirt.jpg,false,,
meghna_female_top_floral_top,Floral Top,top,,womens assets.zip,floral top.jpg,womens assets/tops/floral top.jpg,female-assets/top/floral_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/floral_top.jpg,false,,
meghna_female_top_gingem_blue_spagetti_strap_top,Gingem Blue Spagetti Strap Top,top,,womens assets.zip,gingem blue spagetti strap top.jpg,womens assets/tops/gingem blue spagetti strap top.jpg,female-assets/top/gingem_blue_spagetti_strap_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/gingem_blue_spagetti_strap_top.jpg,false,,
meghna_female_top_greyfineknittop,Greyfineknittop,top,knit,womens assets.zip,greyfineknittop.jfif,womens assets/tops/greyfineknittop.jfif,female-assets/top/greyfineknittop.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/greyfineknittop.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_top_leather_black_top,Leather Black Top,top,,womens assets.zip,leather black top.jpg,womens assets/tops/leather black top.jpg,female-assets/top/leather_black_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/leather_black_top.jpg,false,,
meghna_female_top_light_blue_gingem_one_shoulder_top,Light Blue Gingem One Shoulder Top,top,,womens assets.zip,light blue gingem one shoulder top.png,womens assets/tops/light blue gingem one shoulder top.png,female-assets/top/light_blue_gingem_one_shoulder_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/light_blue_gingem_one_shoulder_top.jpg,true,.png source -> .jpg target (R2 key is .jpg),
meghna_female_top_light_pink_off_shoulder_top,Light Pink Off Shoulder Top,top,,womens assets.zip,light pink off shoulder top.jpg,womens assets/tops/light pink off shoulder top.jpg,female-assets/top/light_pink_off_shoulder_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/light_pink_off_shoulder_top.jpg,false,,
meghna_female_top_light_pink_swquin_top_sleeveless,Light Pink Swquin Top Sleeveless,top,,womens assets.zip,light pink swquin top sleeveless.jpg,womens assets/tops/light pink swquin top sleeveless.jpg,female-assets/top/light_pink_swquin_top_sleeveless.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/light_pink_swquin_top_sleeveless.jpg,false,,
meghna_female_top_light_pink_tshirt,Light Pink Tshirt,top,shirt,womens assets.zip,light pink tshirt.jpg,womens assets/tops/light pink tshirt.jpg,female-assets/top/light_pink_tshirt.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/light_pink_tshirt.jpg,false,,
meghna_female_top_lightblueshirt,Lightblueshirt,top,shirt,womens assets.zip,lightblueshirt.jfif,womens assets/tops/lightblueshirt.jfif,female-assets/top/lightblueshirt.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/lightblueshirt.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_top_orange_tshirt,Orange Tshirt,top,shirt,womens assets.zip,orange tshirt.jpg,womens assets/tops/orange tshirt.jpg,female-assets/top/orange_tshirt.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/orange_tshirt.jpg,false,,
meghna_female_top_orangetop,Orangetop,top,,womens assets.zip,orangetop.jpg,womens assets/tops/orangetop.jpg,female-assets/top/orangetop.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/orangetop.jpg,false,,
meghna_female_accessory_silver_fringe_top,Silver Fringe Top,accessory,,womens assets.zip,silver fringe top.jpg,womens assets/tops/silver fringe top.jpg,female-assets/accessory/silver_fringe_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/silver_fringe_top.jpg,false,,
meghna_female_top_white_bow_top,White Bow Top,top,,womens assets.zip,white bow top.jpg,womens assets/tops/white bow top.jpg,female-assets/top/white_bow_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/white_bow_top.jpg,false,,
meghna_female_top_white_spagetti_strap_top,White Spagetti Strap Top,top,,womens assets.zip,white spagetti strap top.jpg,womens assets/tops/white spagetti strap top.jpg,female-assets/top/white_spagetti_strap_top.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/white_spagetti_strap_top.jpg,false,,
meghna_female_top_whitecrewneck,Whitecrewneck,top,,womens assets.zip,whitecrewneck.jfif,womens assets/tops/whitecrewneck.jfif,female-assets/top/whitecrewneck.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/whitecrewneck.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_top_whiteshirt,Whiteshirt,top,shirt,womens assets.zip,whiteshirt.jfif,womens assets/tops/whiteshirt.jfif,female-assets/top/whiteshirt.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/whiteshirt.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_top_whitetank,Whitetank,top,tank,womens assets.zip,whitetank.jfif,womens assets/tops/whitetank.jfif,female-assets/top/whitetank.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/whitetank.jpg,true,.jfif source -> .jpg target (R2 key is .jpg),
meghna_female_top_whitetop,Whitetop,top,,womens assets.zip,whitetop.jpg,womens assets/tops/whitetop.jpg,female-assets/top/whitetop.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/top/whitetop.jpg,false,,
meghna_female_accessory_airpods,Airpods,accessory,,womens assets.zip,airpods.jpg,womens assets/travel accessories/airpods.jpg,female-assets/accessory/airpods.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/airpods.jpg,false,,
meghna_female_accessory_backpack,Backpack,accessory,backpack,womens assets.zip,backpack.jpg,womens assets/travel accessories/backpack.jpg,female-assets/accessory/backpack.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/backpack.jpg,false,,
meghna_female_accessory_black_brush,Black Brush,accessory,,womens assets.zip,black brush.jpg,womens assets/travel accessories/black brush.jpg,female-assets/accessory/black_brush.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/black_brush.jpg,false,,
meghna_female_accessory_blackdrinkflask,Blackdrinkflask,accessory,,womens assets.zip,blackdrinkflask.jpg,womens assets/travel accessories/blackdrinkflask.jpg,female-assets/accessory/blackdrinkflask.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/blackdrinkflask.jpg,false,,
meghna_female_accessory_breathstips,Breathstips,accessory,,womens assets.zip,breathstips.jpg,womens assets/travel accessories/breathstips.jpg,female-assets/accessory/breathstips.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/breathstips.jpg,false,,
meghna_female_accessory_chewinggum,Chewinggum,accessory,,womens assets.zip,chewinggum.jpg,womens assets/travel accessories/chewinggum.jpg,female-assets/accessory/chewinggum.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/chewinggum.jpg,false,,
meghna_female_accessory_documentholder,Documentholder,accessory,,womens assets.zip,documentholder.jpg,womens assets/travel accessories/documentholder.jpg,female-assets/accessory/documentholder.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/documentholder.jpg,false,,
meghna_female_accessory_drinkflask,Drinkflask,accessory,,womens assets.zip,drinkflask.jpg,womens assets/travel accessories/drinkflask.jpg,female-assets/accessory/drinkflask.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/drinkflask.jpg,false,,
meghna_female_accessory_dufflebag,Dufflebag,accessory,bag,womens assets.zip,dufflebag.jpg,womens assets/travel accessories/dufflebag.jpg,female-assets/accessory/dufflebag.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/dufflebag.jpg,false,,
meghna_female_accessory_foldable_umberella,Foldable Umberella,accessory,,womens assets.zip,foldable umberella.jpg,womens assets/travel accessories/foldable umberella.jpg,female-assets/accessory/foldable_umberella.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/foldable_umberella.jpg,false,,
meghna_female_accessory_hairclutch,Hairclutch,accessory,clutch,womens assets.zip,hairclutch.jpg,womens assets/travel accessories/hairclutch.jpg,female-assets/accessory/hairclutch.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/hairclutch.jpg,false,,
meghna_female_accessory_medicalkit,Medicalkit,accessory,,womens assets.zip,medicalkit.jpg,womens assets/travel accessories/medicalkit.jpg,female-assets/accessory/medicalkit.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/medicalkit.jpg,false,,
meghna_female_accessory_mouthfreshener,Mouthfreshener,accessory,,womens assets.zip,mouthfreshener.jpg,womens assets/travel accessories/mouthfreshener.jpg,female-assets/accessory/mouthfreshener.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/mouthfreshener.jpg,false,,
meghna_female_accessory_pink_foldable_umberella,Pink Foldable Umberella,accessory,,womens assets.zip,pink foldable umberella.jpg,womens assets/travel accessories/pink foldable umberella.jpg,female-assets/accessory/pink_foldable_umberella.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/pink_foldable_umberella.jpg,false,,
meghna_female_accessory_pink_handfan,Pink Handfan,accessory,,womens assets.zip,pink handfan.jpg,womens assets/travel accessories/pink handfan.jpg,female-assets/accessory/pink_handfan.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/pink_handfan.jpg,false,,
meghna_female_accessory_pink_scrunchie,Pink Scrunchie,accessory,scrunchie,womens assets.zip,pink scrunchie.jpg,womens assets/travel accessories/pink scrunchie.jpg,female-assets/accessory/pink_scrunchie.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/pink_scrunchie.jpg,false,,
meghna_female_accessory_pinkflask,Pinkflask,accessory,,womens assets.zip,pinkflask.jpg,womens assets/travel accessories/pinkflask.jpg,female-assets/accessory/pinkflask.jpg,https://pub-43484c7ec0d741cabcac4df01e98344b.r2.dev/female-assets/accessory/pinkflask.jpg,false,,
